,상품군별(1),운영형태별(1),날짜,거래액
1295,사무·문구,온·오프라인 병행몰,2019.05,15843
1296,의복,온라인 전용몰,2019.05,888995
1297,의복,온·오프라인 병행몰,2019.05,389286
1298,신발,온라인 전용몰,2019.05,136023
1299,신발,온·오프라인 병행몰,2019.05,81416
1300,가방,온라인 전용몰,2019.05,153989
1301,가방,온·오프라인 병행몰,2019.05,71143
1302,패션용품 및 액세서리,온라인 전용몰,2019.05,128387
1303,패션용품 및 액세서리,온·오프라인 병행몰,2019.05,105401
1304,스포츠·레저용품,온라인 전용몰,2019.05,345851
1305,스포츠·레저용품,온·오프라인 병행몰,2019.05,62873
1306,화장품,온라인 전용몰,2019.05,311325
1307,화장품,온·오프라인 병행몰,2019.05,679112
1308,아동·유아용품,온라인 전용몰,2019.05,304823
1309,아동·유아용품,온·오프라인 병행몰,2019.05,43119
1310,음·식료품,온라인 전용몰,2019.05,758342
1311,음·식료품,온·오프라인 병행몰,2019.05,353267
1312,농축수산물,온라인 전용몰,2019.05,179145
1313,농축수산물,온·오프라인 병행몰,2019.05,106143
1314,생활용품,온라인 전용몰,2019.05,700565
1315,생활용품,온·오프라인 병행몰,2019.05,161726
1316,자동차 및 자동차용품,온라인 전용몰,2019.05,97284
1317,자동차 및 자동차용품,온·오프라인 병행몰,2019.05,9052
1318,가구,온라인 전용몰,2019.05,220001
1319,가구,온·오프라인 병행몰,2019.05,69864
1320,애완용품,온라인 전용몰,2019.05,71803
1321,애완용품,온·오프라인 병행몰,2019.05,5660
1322,여행 및 교통서비스,온라인 전용몰,2019.05,648767
1323,여행 및 교통서비스,온·오프라인 병행몰,2019.05,841127
1324,문화 및 레저서비스,온라인 전용몰,2019.05,130678
1325,문화 및 레저서비스,온·오프라인 병행몰,2019.05,73500
1326,이쿠폰서비스,온라인 전용몰,2019.05,269926
1327,이쿠폰서비스,온·오프라인 병행몰,2019.05,6054
1328,음식서비스,온라인 전용몰,2019.05,711023
1329,음식서비스,온·오프라인 병행몰,2019.05,31359
1330,기타서비스,온라인 전용몰,2019.05,51010
1331,기타서비스,온·오프라인 병행몰,2019.05,39196
1332,기타,온라인 전용몰,2019.05,167140
1333,기타,온·오프라인 병행몰,2019.05,28698
1334,컴퓨터 및 주변기기,온라인 전용몰,2019.06,294300
1335,컴퓨터 및 주변기기,온·오프라인 병행몰,2019.06,94895
1336,가전·전자·통신기기,온라인 전용몰,2019.06,920633
1337,가전·전자·통신기기,온·오프라인 병행몰,2019.06,257171
1338,서적,온라인 전용몰,2019.06,41539
1339,서적,온·오프라인 병행몰,2019.06,80919
1340,사무·문구,온라인 전용몰,2019.06,49628
1341,사무·문구,온·오프라인 병행몰,2019.06,13979
1342,의복,온라인 전용몰,2019.06,788439
1343,의복,온·오프라인 병행몰,2019.06,345182
1344,신발,온라인 전용몰,2019.06,126874
1345,신발,온·오프라인 병행몰,2019.06,84544
1346,가방,온라인 전용몰,2019.06,143763
1347,가방,온·오프라인 병행몰,2019.06,66760
1348,패션용품 및 액세서리,온라인 전용몰,2019.06,117280
1349,패션용품 및 액세서리,온·오프라인 병행몰,2019.06,98137
1350,스포츠·레저용품,온라인 전용몰,2019.06,309877
1351,스포츠·레저용품,온·오프라인 병행몰,2019.06,53528
1352,화장품,온라인 전용몰,2019.06,280349
1353,화장품,온·오프라인 병행몰,2019.06,664613
1354,아동·유아용품,온라인 전용몰,2019.06,266832
1355,아동·유아용품,온·오프라인 병행몰,2019.06,37103
1356,음·식료품,온라인 전용몰,2019.06,700731
1357,음·식료품,온·오프라인 병행몰,2019.06,339419
1358,농축수산물,온라인 전용몰,2019.06,169311
1359,농축수산물,온·오프라인 병행몰,2019.06,100529
1360,생활용품,온라인 전용몰,2019.06,650131
1361,생활용품,온·오프라인 병행몰,2019.06,162120
1362,자동차 및 자동차용품,온라인 전용몰,2019.06,89492
1363,자동차 및 자동차용품,온·오프라인 병행몰,2019.06,9214
1364,가구,온라인 전용몰,2019.06,203649
1365,가구,온·오프라인 병행몰,2019.06,70392
1366,애완용품,온라인 전용몰,2019.06,72335
1367,애완용품,온·오프라인 병행몰,2019.06,5490
1368,여행 및 교통서비스,온라인 전용몰,2019.06,646583
1369,여행 및 교통서비스,온·오프라인 병행몰,2019.06,837129
1370,문화 및 레저서비스,온라인 전용몰,2019.06,137981
1371,문화 및 레저서비스,온·오프라인 병행몰,2019.06,110345
1372,이쿠폰서비스,온라인 전용몰,2019.06,254311
1373,이쿠폰서비스,온·오프라인 병행몰,2019.06,5545
1374,음식서비스,온라인 전용몰,2019.06,740268
1375,음식서비스,온·오프라인 병행몰,2019.06,34210
1376,기타서비스,온라인 전용몰,2019.06,52265
1377,기타서비스,온·오프라인 병행몰,2019.06,35701
1378,기타,온라인 전용몰,2019.06,135987
1379,기타,온·오프라인 병행몰,2019.06,25681
1380,컴퓨터 및 주변기기,온라인 전용몰,2019.07,352720
1381,컴퓨터 및 주변기기,온·오프라인 병행몰,2019.07,90402
1382,가전·전자·통신기기,온라인 전용몰,2019.07,957882
1383,가전·전자·통신기기,온·오프라인 병행몰,2019.07,272538
1384,서적,온라인 전용몰,2019.07,52883
1385,서적,온·오프라인 병행몰,2019.07,103524
1386,사무·문구,온라인 전용몰,2019.07,53735
1387,사무·문구,온·오프라인 병행몰,2019.07,15753
1388,의복,온라인 전용몰,2019.07,797536
1389,의복,온·오프라인 병행몰,2019.07,342135
1390,신발,온라인 전용몰,2019.07,124393
1391,신발,온·오프라인 병행몰,2019.07,80672
1392,가방,온라인 전용몰,2019.07,141072
1393,가방,온·오프라인 병행몰,2019.07,68867
1394,패션용품 및 액세서리,온라인 전용몰,2019.07,125046
1395,패션용품 및 액세서리,온·오프라인 병행몰,2019.07,106909
1396,스포츠·레저용품,온라인 전용몰,2019.07,333491
1397,스포츠·레저용품,온·오프라인 병행몰,2019.07,57604
1398,화장품,온라인 전용몰,2019.07,287649
1399,화장품,온·오프라인 병행몰,2019.07,698893
1400,아동·유아용품,온라인 전용몰,2019.07,277946
1401,아동·유아용품,온·오프라인 병행몰,2019.07,40321
1402,음·식료품,온라인 전용몰,2019.07,724256
1403,음·식료품,온·오프라인 병행몰,2019.07,368701
1404,농축수산물,온라인 전용몰,2019.07,175821
1405,농축수산물,온·오프라인 병행몰,2019.07,106857
1406,생활용품,온라인 전용몰,2019.07,669759
1407,생활용품,온·오프라인 병행몰,2019.07,175592
1408,자동차 및 자동차용품,온라인 전용몰,2019.07,89985
1409,자동차 및 자동차용품,온·오프라인 병행몰,2019.07,7319
1410,가구,온라인 전용몰,2019.07,197212
1411,가구,온·오프라인 병행몰,2019.07,69683
1412,애완용품,온라인 전용몰,2019.07,72167
1413,애완용품,온·오프라인 병행몰,2019.07,5777
1414,여행 및 교통서비스,온라인 전용몰,2019.07,761478
1415,여행 및 교통서비스,온·오프라인 병행몰,2019.07,890013
1416,문화 및 레저서비스,온라인 전용몰,2019.07,118669
1417,문화 및 레저서비스,온·오프라인 병행몰,2019.07,97260
1418,이쿠폰서비스,온라인 전용몰,2019.07,276468
1419,이쿠폰서비스,온·오프라인 병행몰,2019.07,6008
1420,음식서비스,온라인 전용몰,2019.07,792745
1421,음식서비스,온·오프라인 병행몰,2019.07,36170
1422,기타서비스,온라인 전용몰,2019.07,59226
1423,기타서비스,온·오프라인 병행몰,2019.07,37530
1424,기타,온라인 전용몰,2019.07,155167
1425,기타,온·오프라인 병행몰,2019.07,27141
1426,컴퓨터 및 주변기기,온라인 전용몰,2019.08,349438
1427,컴퓨터 및 주변기기,온·오프라인 병행몰,2019.08,98526
1428,가전·전자·통신기기,온라인 전용몰,2019.08,948590
1429,가전·전자·통신기기,온·오프라인 병행몰,2019.08,249875
1430,서적,온라인 전용몰,2019.08,55695
1431,서적,온·오프라인 병행몰,2019.08,98557
1432,사무·문구,온라인 전용몰,2019.08,53013
1433,사무·문구,온·오프라인 병행몰,2019.08,15989
1434,의복,온라인 전용몰,2019.08,619626
1435,의복,온·오프라인 병행몰,2019.08,292870
1436,신발,온라인 전용몰,2019.08,98120
1437,신발,온·오프라인 병행몰,2019.08,64420
1438,가방,온라인 전용몰,2019.08,152088
1439,가방,온·오프라인 병행몰,2019.08,70140
1440,패션용품 및 액세서리,온라인 전용몰,2019.08,111465
1441,패션용품 및 액세서리,온·오프라인 병행몰,2019.08,100935
1442,스포츠·레저용품,온라인 전용몰,2019.08,288971
1443,스포츠·레저용품,온·오프라인 병행몰,2019.08,48734
1444,화장품,온라인 전용몰,2019.08,296953
1445,화장품,온·오프라인 병행몰,2019.08,742711
1446,아동·유아용품,온라인 전용몰,2019.08,266940
1447,아동·유아용품,온·오프라인 병행몰,2019.08,42021
1448,음·식료품,온라인 전용몰,2019.08,811760
1449,음·식료품,온·오프라인 병행몰,2019.08,403761
1450,농축수산물,온라인 전용몰,2019.08,194801
1451,농축수산물,온·오프라인 병행몰,2019.08,126729
1452,생활용품,온라인 전용몰,2019.08,689908
1453,생활용품,온·오프라인 병행몰,2019.08,184924
1454,자동차 및 자동차용품,온라인 전용몰,2019.08,92657
1455,자동차 및 자동차용품,온·오프라인 병행몰,2019.08,19556
1456,가구,온라인 전용몰,2019.08,216981
1457,가구,온·오프라인 병행몰,2019.08,62371
1458,애완용품,온라인 전용몰,2019.08,70518
1459,애완용품,온·오프라인 병행몰,2019.08,6833
1460,여행 및 교통서비스,온라인 전용몰,2019.08,799760
1461,여행 및 교통서비스,온·오프라인 병행몰,2019.08,893009
1462,문화 및 레저서비스,온라인 전용몰,2019.08,121339
1463,문화 및 레저서비스,온·오프라인 병행몰,2019.08,98731
1464,이쿠폰서비스,온라인 전용몰,2019.08,305136
1465,이쿠폰서비스,온·오프라인 병행몰,2019.08,4042
1466,음식서비스,온라인 전용몰,2019.08,878561
1467,음식서비스,온·오프라인 병행몰,2019.08,38444
1468,기타서비스,온라인 전용몰,2019.08,92820
1469,기타서비스,온·오프라인 병행몰,2019.08,36302
1470,기타,온라인 전용몰,2019.08,172847
1471,기타,온·오프라인 병행몰,2019.08,30688
1472,컴퓨터 및 주변기기,온라인 전용몰,2019.09,346125
1473,컴퓨터 및 주변기기,온·오프라인 병행몰,2019.09,89551
1474,가전·전자·통신기기,온라인 전용몰,2019.09,878344
1475,가전·전자·통신기기,온·오프라인 병행몰,2019.09,218020
1476,서적,온라인 전용몰,2019.09,50311
1477,서적,온·오프라인 병행몰,2019.09,96808
1478,사무·문구,온라인 전용몰,2019.09,55170
1479,사무·문구,온·오프라인 병행몰,2019.09,14270
1480,의복,온라인 전용몰,2019.09,754991
1481,의복,온·오프라인 병행몰,2019.09,432137
1482,신발,온라인 전용몰,2019.09,107350
1483,신발,온·오프라인 병행몰,2019.09,93658
1484,가방,온라인 전용몰,2019.09,153861
1485,가방,온·오프라인 병행몰,2019.09,74981
1486,패션용품 및 액세서리,온라인 전용몰,2019.09,105251
1487,패션용품 및 액세서리,온·오프라인 병행몰,2019.09,106805
1488,스포츠·레저용품,온라인 전용몰,2019.09,291881
1489,스포츠·레저용품,온·오프라인 병행몰,2019.09,52053
1490,화장품,온라인 전용몰,2019.09,297947
1491,화장품,온·오프라인 병행몰,2019.09,804693
1492,아동·유아용품,온라인 전용몰,2019.09,283123
1493,아동·유아용품,온·오프라인 병행몰,2019.09,42146
1494,음·식료품,온라인 전용몰,2019.09,840596
1495,음·식료품,온·오프라인 병행몰,2019.09,393162
1496,농축수산물,온라인 전용몰,2019.09,231765
1497,농축수산물,온·오프라인 병행몰,2019.09,142777
1498,생활용품,온라인 전용몰,2019.09,674839
1499,생활용품,온·오프라인 병행몰,2019.09,184795
1500,자동차 및 자동차용품,온라인 전용몰,2019.09,152473
1501,자동차 및 자동차용품,온·오프라인 병행몰,2019.09,17320
1502,가구,온라인 전용몰,2019.09,225855
1503,가구,온·오프라인 병행몰,2019.09,65665
1504,애완용품,온라인 전용몰,2019.09,74109
1505,애완용품,온·오프라인 병행몰,2019.09,8561
1506,여행 및 교통서비스,온라인 전용몰,2019.09,600000
1507,여행 및 교통서비스,온·오프라인 병행몰,2019.09,770147
1508,문화 및 레저서비스,온라인 전용몰,2019.09,103952
1509,문화 및 레저서비스,온·오프라인 병행몰,2019.09,62699
1510,이쿠폰서비스,온라인 전용몰,2019.09,272530
1511,이쿠폰서비스,온·오프라인 병행몰,2019.09,4280
1512,음식서비스,온라인 전용몰,2019.09,820824
1513,음식서비스,온·오프라인 병행몰,2019.09,34068
1514,기타서비스,온라인 전용몰,2019.09,143079
1515,기타서비스,온·오프라인 병행몰,2019.09,31722
1516,기타,온라인 전용몰,2019.09,160907
1517,기타,온·오프라인 병행몰,2019.09,32046
1518,컴퓨터 및 주변기기,온라인 전용몰,2019.1,348223
1519,컴퓨터 및 주변기기,온·오프라인 병행몰,2019.1,96895
1520,가전·전자·통신기기,온라인 전용몰,2019.1,922477
1521,가전·전자·통신기기,온·오프라인 병행몰,2019.1,277715
1522,서적,온라인 전용몰,2019.1,46070
1523,서적,온·오프라인 병행몰,2019.1,87710
1524,사무·문구,온라인 전용몰,2019.1,62290
1525,사무·문구,온·오프라인 병행몰,2019.1,16326
1526,의복,온라인 전용몰,2019.1,894287
1527,의복,온·오프라인 병행몰,2019.1,518992
1528,신발,온라인 전용몰,2019.1,118268
1529,신발,온·오프라인 병행몰,2019.1,94377
1530,가방,온라인 전용몰,2019.1,156548
1531,가방,온·오프라인 병행몰,2019.1,78979
1532,패션용품 및 액세서리,온라인 전용몰,2019.1,105396
1533,패션용품 및 액세서리,온·오프라인 병행몰,2019.1,100932
1534,스포츠·레저용품,온라인 전용몰,2019.1,337514
1535,스포츠·레저용품,온·오프라인 병행몰,2019.1,69136
1536,화장품,온라인 전용몰,2019.1,334186
1537,화장품,온·오프라인 병행몰,2019.1,824058
1538,아동·유아용품,온라인 전용몰,2019.1,303042
1539,아동·유아용품,온·오프라인 병행몰,2019.1,46354
1540,음·식료품,온라인 전용몰,2019.1,793692
1541,음·식료품,온·오프라인 병행몰,2019.1,396791
1542,농축수산물,온라인 전용몰,2019.1,205422
1543,농축수산물,온·오프라인 병행몰,2019.1,107633
1544,생활용품,온라인 전용몰,2019.1,720850
1545,생활용품,온·오프라인 병행몰,2019.1,186735
1546,자동차 및 자동차용품,온라인 전용몰,2019.1,96579
1547,자동차 및 자동차용품,온·오프라인 병행몰,2019.1,10123
